CODIGO;ESTACION;COORD. ESTE;COORD. NORTE;MUNICIPIO;ENTIDAD;ALTURA;CATEGORIA;CUENCA;PARAMETRO;TIPO DE REPORTE;VARIABLE ;SENSOR;DIA DEL MES;CAUDAL PROMEDIO DIARIOm3/s;AÑO;MES;MAXIMA ABSOLUTO MENSUAL m3/s;DIA DEL MES MAXIMO DE CAUDAL m3/s;MINIMO ABSOLUTO MENSUAL m3/s;DIA DEL MES MINIMO DE CAUDAL m3/s;MEDIA DEL MES m3/s;MAXIMO ANUAL;PROMEDIO ANUAL;MINIMO ANUAL
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;15;15,84;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;16;14,11;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;17;13,85;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;18;13,06;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;19;19,07;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;19,15;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;11,92;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;10,59;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;14,27;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;14,41;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;9,75;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;9,61;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;9,36;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;8,52;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;8,78;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;9,29;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;31;10,5;2020;OCT;30,94;19;8,32;10;13,16;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;10,08;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;9,25;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;9,73;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;9,2;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;5;9,3;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;6;11,17;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;7;15,06;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;8;22,41;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;9;18,71;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;10;10,46;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;11;12,43;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;12;12,31;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;13;10,47;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;14;22,44;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;15;13,53;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;16;19,69;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;17;32,14;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;18;27,12;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;19;20,23;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;14,81;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;20,46;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;22,14;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;21,43;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;23,02;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;21,02;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;19,88;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;16,12;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;16,6;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;17,36;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;32,65;2020;NOV;45,22;30;7,5;9;17,37;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;26,3;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;17,99;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;8,21;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;7,08;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;5;7,6;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;6;7,89;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;7;7,96;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;8;8,53;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;9;8,5;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;10;9,26;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;11;10,26;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;12;10,74;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;13;11,27;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;14;11,73;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;15;11,24;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;16;10,44;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;17;10,33;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;18;10,56;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;19;10,96;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;11,58;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;11,74;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;10,73;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;13,26;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;12,93;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;17,32;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;20,26;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;23,92;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;33,04;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;27,05;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;23,92;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420403;AGUACATAL-EL ANCLA;1058687,31;873954;CALI;DAGMA;1033,061401;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;31;22,57;2020;DIC;52,18;2;6,73;4;14,04;52,18;14,79;6,73
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;0,9;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;0,86;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;0,86;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;0,86;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;5;0,97;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;6;0,91;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
2622420402;AGUACATAL-EL COLEGIO;1058122,6;874247,45;CALI;DAGMA;1032,383789;LIMNIGRAFICA;CALI;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;7;0,93;2017;ENE;3,78;8;0,8;4;1,06;11,58;0,85;0,24
